prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
C_FGEP,1.2483978326801788E7,2.3503488203785263E7,3.725684479922464E7,4.364655581985401E7,7.758469809133312E7,9322335.515864244,1.595900775050736E7,3.986503459820287E7,6.081237984075671E7,1.0349060190072183E8,7.0,19.12,37.02,53.61,85.7,7.487292206849318,13.5770226,37.70062489863011,62.03197348493151,115.72912232328795
C_PSAP,1.6306074761660004E8,7.27827779153E7,7.17769256138E7,8.53232521427E7,2.86728161916E7,1.0325567092985639E8,1.0848759360798232E8,1.2043522165737933E8,1.5072501303087792E8,5.9581772468807384E7,193.41,139.39999999999998,146.43,155.27999999999994,48.43,164.25185619794516,160.44622475273977,196.50767988013666,244.1257836123288,90.39047178082212
C_LPMB,0.0,0.0,0.0,0.0,3.8008588719E7,0.0,0.0,0.0,0.0,4.029084375799913E7,0.0,0.0,0.0,0.0,258.36999999999995,0.0,0.0,0.0,0.0,276.4304470435615
C_NGIP,0.0,0.0,0.0,0.0,1.065501020503E8,0.0,0.0,0.0,0.0,2.1894304714650846E8,0.0,0.0,0.0,0.0,81.60999999999999,0.0,0.0,0.0,0.0,335.469179882877
C_LFGN,0.0,0.0,0.0,0.0,1.77624501334E7,0.0,0.0,0.0,0.0,2.5475805851045005E7,0.0,0.0,0.0,0.0,88.02000000000001,0.0,0.0,0.0,0.0,139.17113796323284
U_SHIN,0.0,0.0,0.0,0.0,449946.43,0.0,0.0,0.0,0.0,3884203.723953849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.624356335616438
U_PNSN,0.0,0.0,0.0,0.0,775487.0671000001,0.0,0.0,0.0,0.0,695667.8532322361,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,3.3892955452054796
C_EN20,0.0,0.0,0.0,0.0,1.79965734297E7,0.0,0.0,0.0,0.0,5.530270353780704E7,0.0,0.0,0.0,0.0,49.43000000000001,0.0,0.0,0.0,0.0,132.32487727465764
UHNILP,0.0,0.0,0.0,0.0,1.33629053123E7,0.0,0.0,0.0,0.0,6.064844388549124E7,0.0,0.0,0.0,0.0,21.31,0.0,0.0,0.0,0.0,49.21922080068494
C_PWL_,0.0,0.0,0.0,0.0,6.228862673262001E8,0.0,0.0,0.0,0.0,1.1011737412205129E9,0.0,0.0,0.0,0.0,1460.6700000000003,0.0,0.0,0.0,0.0,1931.7899041381065
C_SJB_,3200000.0,2256871.0976,919999.9999999999,0.0,0.0,3272109.727739725,1476939.6596575342,89302.18260273972,0.0,0.0,2.05,3.1100000000000003,1.16,0.0,0.0,2.204829159589041,1.0527110253424654,0.07500894520547945,0.0,0.0
C_NSUT,3.401311432E7,6.259E8,5.697649E8,2.17156E8,0.0,1.0897444224376418E8,1.468010164218997E9,1.9574769568404489E9,5.076548990727351E8,804888.8524200001,7.0,75.54999999999998,86.88,20.310000000000002,0.0,12.794589535616431,178.7137793801372,234.59886794309605,56.650361815835694,0.079632748630137
C_AMBB,0.0,0.0,0.0,0.0,50009.0,0.0,0.0,0.0,0.0,727614.0408386765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.880653935616438
C_NPP2,0.0,0.0,0.0,0.0,7725000.0,0.0,0.0,0.0,0.0,2.7332281194931503E7,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,5.897431530136985
CPMIA6,4.6181417675299513E8,1.4285047263466087E8,1.2108887540033044E7,0.0,0.0,2.732535988492293E8,2.1695985963098234E8,2.6225787595858723E7,0.0,0.0,247.77999999999994,92.40999999999998,8.18,0.0,0.0,139.80167406232877,112.8562520184932,13.947096592465751,0.0,0.0
U_SIPS,0.0,0.0,0.0,0.0,1.5163652165499998E7,0.0,0.0,0.0,0.0,3.1197389718708687E7,0.0,0.0,0.0,0.0,31.830000000000002,0.0,0.0,0.0,0.0,73.35514313972602
CNOTP2,2.00080344E7,2.5835E8,3.89335E8,6.38412E8,6.050698008557999E8,3.931411479349315E7,5.827908119076717E8,1.294101528590206E9,1.9156265618572302E9,1.8642534555886154E9,3.0,31.07,51.480000000000004,90.75,96.07000000000001,4.531347108219177,70.03589689041102,164.99744314178096,251.33657711205493,238.2265719300004
