prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
C_LPEN,0.0,0.0,0.0,0.0,9.119447356767999E8,0.0,0.0,0.0,0.0,1.8442488459122014E9,0.0,0.0,0.0,0.0,2300.6600000000003,0.0,0.0,0.0,0.0,3938.120918821394
C_EN60,0.0,0.0,0.0,0.0,2.41344943759E7,0.0,0.0,0.0,0.0,7.693959757704115E7,0.0,0.0,0.0,0.0,79.84,0.0,0.0,0.0,0.0,183.51646819726022
C_WLPS,1.3888621489600003E7,8295258.373499999,2.07093456196E7,4.71846226911E7,2.6606567471190003E8,4603062.304931381,6856284.946490826,1.8145531720852166E7,4.52857508697228E7,4.531025807289454E8,15.030000000000001,12.690000000000001,26.360000000000003,58.04999999999999,446.77,4.813602430136987,6.895180546575342,22.62492855821917,59.5462794938356,637.1678001924672
UL_OSP,2.2807116974184006E7,4650202.36859821,496230.0,358923.0111517323,1507433.567283345,3.2980008400882967E7,1.2218530202674998E7,9445906.857806493,9546697.368750764,4528695.583936278,21.34,3.09,3.06,2.0,2.12,17.049942254109617,6.477463701369861,4.240820361643836,5.3697306212328755,3.7818021952054792
C_NSSP,8.199826397092E8,3.9608620213E8,8.8561089632E7,0.0,0.0,3.446506445995784E9,1.8470945182688017E9,2.2475939114845517E8,0.0,0.0,95.07999999999998,51.309999999999995,10.44,0.0,0.0,355.40907293512424,204.7802914730687,26.303338235342473,0.0,0.0
CNSSE4,0.0,0.0,0.0,0.0,0.0,873200.5794520547,80576.84623287672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678086760273973,0.025004267808219176,0.0,0.0,0.0
U_PNS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502777.47609774215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166189295890411
C_SWIP,1.2242613449713168E8,4.514407353719402E7,0.0,0.0,0.0,1.7802659533113995E8,8.279080821312894E7,0.0,0.0,0.0,114.36,39.22,0.0,0.0,0.0,120.66786988219174,54.56888579315067,0.0,0.0,0.0
C_LGPS,0.0,0.0,0.0,5416201.74,5.506527499569E8,0.0,0.0,3255.433771862658,1.261086869146401E7,9.628744818456664E8,0.0,0.0,0.0,14.0,1408.27,0.0,0.0,0.007238947945205479,30.00888967328767,2245.660168291098
C_CESP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324410.99988947605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813693643835617
C_NPRP,0.0,0.0,1150000.0,4095000.0,2.03927925E7,0.0,0.0,673124.7776027396,3655275.7317123287,3.071888836068493E7,0.0,0.0,1.0,6.41,20.41,0.0,0.0,0.7378379315068493,3.3586561513698636,26.949940466438353
C_PMBP,0.0,0.0,0.0,0.0,5253758.700300001,0.0,0.0,0.0,0.0,6545131.744053598,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,12.512322506849323
U_TPGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.7858744354444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039354909589041094
U_SIPP,0.0,0.0,0.0,0.0,1.6942632992799997E7,0.0,0.0,0.0,0.0,5298043.373784806,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,8.745628189041097
C_ELRP,0.0,0.0,0.0,0.0,1100887.61,0.0,0.0,0.0,0.0,3867084.441622763,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.177203747945208
U_FWAP,6.437137792E7,1.4168582E7,0.0,0.0,0.0,1.996065683958854E8,3.620557211417942E7,0.0,0.0,0.0,55.19999999999999,10.83,0.0,0.0,0.0,129.30041079863022,24.74765791438356,0.0,0.0,0.0
C_NPWL,0.0,0.0,0.0,0.0,564500.0,0.0,0.0,0.0,0.0,4165827.377971063,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,6.411554711643834
C_NSGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8194684630136986,0.17903727397260272,0.0,0.0,0.0
