prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
ULMPIP,0.0,0.0,0.0,0.0,2.4785169849099997E7,0.0,0.0,0.0,0.0,6.7086155034122765E7,0.0,0.0,0.0,0.0,55.779999999999994,0.0,0.0,0.0,0.0,121.5290838952055
U_SHKP,0.0,0.0,0.0,0.0,2.359129032325674E7,0.0,0.0,0.0,0.0,3.819110994992151E7,0.0,0.0,0.0,0.0,35.43,0.0,0.0,0.0,0.0,65.02614993767124
UGENDW,0.0,0.0,0.0,0.0,3.12038749774E7,0.0,0.0,0.0,0.0,1.142408310228893E8,0.0,0.0,0.0,0.0,64.59,0.0,0.0,0.0,0.0,177.36619480410957
CNAIDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.2299999999999995,0.0,0.0,3.4802985315068495,3.886911632876713,2.5840598328767124,0.34931724657534247,0.0
U_SXP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23343.089895598354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05417126027397261
U_CAPB,0.0,0.0,0.0,0.0,3122208.52,0.0,0.0,0.0,0.0,6038112.749731085,0.0,0.0,0.0,0.0,6.210000000000001,0.0,0.0,0.0,0.0,16.29049921643836
CNAGLR,0.0,0.0,4801270.5488,2.1267543831E7,2.7278452825400002E7,0.0,79238.7435736301,1.2028043386070669E7,1.763279187815649E7,4.575863097300099E7,0.0,0.0,10.01,16.64,43.62,0.0,0.07119175616438356,9.268141219178082,15.458658608219176,44.81504788219178
CNAR14,1.75639677011E7,0.0,0.0,0.0,0.0,2.408286573787521E7,0.0,0.0,0.0,0.0,100.61,0.0,0.0,0.0,0.0,121.50593470410955,0.0,0.0,0.0,0.0
C_FGEP,1.2483978326801788E7,2.7779184865099505E7,4.191109669860857E7,5.264099734672087E7,9.516048183382171E7,9775566.890408168,1.671112238419313E7,4.1411530369363934E7,6.566983587533252E7,1.215508587006389E8,7.0,23.310000000000002,41.27,62.13999999999999,103.06,7.894783819178083,14.151467635616427,39.04907060342466,66.87268687739726,136.0894546136989
C_PSAP,1.660841870129E8,7.98630618556E7,7.223615830540001E7,1.005899198925E8,3.4993205954500005E7,1.1253696270783593E8,1.1750992924421953E8,1.3270123052545337E8,1.6652507480228546E8,8.32950342340583E7,200.58,154.86999999999998,152.93,179.47000000000003,59.93000000000001,178.02263990410952,174.06458261164386,214.29494548219174,268.8739817616436,126.6136615856166
C_LPMB,0.0,0.0,0.0,0.0,4.24234344766E7,0.0,0.0,0.0,0.0,4.513632175545796E7,0.0,0.0,0.0,0.0,287.7100000000001,0.0,0.0,0.0,0.0,307.237947176438
C_NGIP,0.0,0.0,0.0,0.0,1.1612842838400002E8,0.0,0.0,0.0,0.0,2.3536535911999762E8,0.0,0.0,0.0,0.0,88.53,0.0,0.0,0.0,0.0,375.0902003849321
C_LFGN,0.0,0.0,0.0,0.0,2.0404604747899994E7,0.0,0.0,0.0,0.0,2.7530331285693016E7,0.0,0.0,0.0,0.0,100.1,0.0,0.0,0.0,0.0,151.33145967394526
U_SHIN,0.0,0.0,0.0,0.0,1457713.2651,0.0,0.0,0.0,0.0,4332290.605753504,0.0,0.0,0.0,0.0,2.3899999999999997,0.0,0.0,0.0,0.0,7.374038576712328
U_PNSN,0.0,0.0,0.0,0.0,792121.6493,0.0,0.0,0.0,0.0,764763.8638029544,0.0,0.0,0.0,0.0,3.3899999999999997,0.0,0.0,0.0,0.0,3.7305363342465756
C_EN20,0.0,0.0,0.0,0.0,1.75749797283E7,0.0,0.0,0.0,0.0,5.98600056183511E7,0.0,0.0,0.0,0.0,51.23,0.0,0.0,0.0,0.0,145.4102929260274
UHNILP,0.0,0.0,0.0,0.0,1.31441606348E7,0.0,0.0,0.0,0.0,6.683364685659206E7,0.0,0.0,0.0,0.0,20.96,0.0,0.0,0.0,0.0,54.091805524657545
C_PWL_,0.0,0.0,0.0,0.0,6.650131463271E8,0.0,0.0,0.0,0.0,1.2316414036214418E9,0.0,0.0,0.0,0.0,1579.1000000000004,0.0,0.0,0.0,0.0,2148.493919122766
